Date,Time,Booking ID,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled  by Customer,Reason for Cancelling by Customer,Cancelled Rides by Driver,Reason for Cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method_Cash,Payment Method_UPI,Payment Method_Unknown,Payment Method_Wallet,Booking Status_Cancelled by Driver,Booking Status_Incomplete,Booking Status_Success,Hour
23/01/2024,6:00:00,CNR1016295,686520,0,Area-21,Area-22,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,6
29/01/2024,6:00:00,CNR3362420,759346,1,Area-4,Area-17,12.67,5.13,0,Unknown,0,Unknown,0,Unknown,267.9,46.47,3.2,3.2,False,True,False,False,False,False,True,6
08/01/2024,0:00:00,CNR8612590,999266,1,Area-16,Area-1,10.57,20.54,0,Unknown,0,Unknown,0,Unknown,1663.43,29.52,3.3,4.7,False,True,False,False,False,False,True,0
06/01/2024,14:00:00,CNR6463067,711540,0,Area-24,Area-24,9.43,5.19,0,Unknown,0,Unknown,0,Unknown,1042.98,1.63,3.2,4.2,False,True,False,False,False,False,True,14
18/01/2024,16:00:00,CNR8528488,289037,0,Area-21,Area-45,2.03,14.03,0,Unknown,0,Unknown,0,Unknown,1620.27,39.14,4.4,3.5,False,False,False,False,False,False,True,16
18/01/2024,20:00:00,CNR4259255,656945,0,Area-13,Area-21,10.39,15.75,1,Driver asked to cancel,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,20
14/01/2024,13:00:00,CNR4247603,527417,1,Area-49,Area-10,10.39,15.75,0,Unknown,0,Unknown,1,Other Issue,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,13
06/01/2024,15:00:00,CNR6562519,388133,0,Area-3,Area-29,14.47,5.17,0,Unknown,0,Unknown,0,Unknown,413.55,45.95,3.3,4.4,False,False,False,False,False,False,True,15
23/01/2024,19:00:00,CNR9976530,196396,1,Area-43,Area-38,8.44,21.14,0,Unknown,0,Unknown,0,Unknown,471.95,36.09,3.7,3.5,False,False,False,False,False,False,True,19
26/01/2024,10:00:00,CNR9661555,234114,0,Area-14,Area-24,11.08,27.7,0,Unknown,0,Unknown,0,Unknown,1381.54,10.4,3.9,4.9,True,False,False,False,False,False,True,10
09/01/2024,15:00:00,CNR3673622,420181,1,Area-6,Area-41,16.67,16.23,0,Unknown,0,Unknown,0,Unknown,292.44,13.94,3.3,3.2,False,True,False,False,False,False,True,15
05/01/2024,19:00:00,CNR1177004,297339,0,Area-2,Area-42,6.16,11.95,0,Unknown,0,Unknown,0,Unknown,1879.37,44.6,3.3,3.0,True,False,False,False,False,False,True,19
28/01/2024,2:00:00,CNR7819902,228673,1,Area-42,Area-10,10.39,15.75,0,Unknown,0,Unknown,1,Other Issue,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,2
22/01/2024,4:00:00,CNR2277308,158889,1,Area-9,Area-26,7.41,1.57,0,Unknown,0,Unknown,0,Unknown,1064.58,35.58,4.4,4.9,False,False,False,True,False,False,True,4
08/01/2024,12:00:00,CNR4592716,792003,0,Area-18,Area-18,12.4,12.05,0,Unknown,0,Unknown,0,Unknown,1127.59,46.61,3.2,4.6,True,False,False,False,False,False,True,12
24/01/2024,1:00:00,CNR3440070,563139,1,Area-12,Area-38,14.2,9.01,0,Unknown,0,Unknown,0,Unknown,1021.07,2.2,3.2,3.5,False,False,False,True,False,False,True,1
07/01/2024,5:00:00,CNR6293158,459549,1,Area-31,Area-50,10.39,15.75,1,Wrong Address,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,5
02/01/2024,17:00:00,CNR8337017,789061,1,Area-9,Area-35,17.29,28.28,0,Unknown,0,Unknown,0,Unknown,428.19,10.09,4.0,4.4,False,True,False,False,False,False,True,17
21/01/2024,5:00:00,CNR5379473,885622,1,Area-31,Area-7,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,5
16/01/2024,13:00:00,CNR0920266,374205,0,Area-36,Area-46,7.25,20.49,0,Unknown,0,Unknown,0,Unknown,680.19,35.83,4.2,3.3,False,True,False,False,False,False,True,13
17/01/2024,3:00:00,CNR6811511,244277,1,Area-39,Area-14,16.48,21.65,0,Unknown,0,Unknown,0,Unknown,351.69,49.09,4.4,3.7,True,False,False,False,False,False,True,3
05/01/2024,1:00:00,CNR0491154,310317,1,Area-42,Area-18,16.96,19.38,0,Unknown,0,Unknown,0,Unknown,1514.56,9.26,3.8,3.2,True,False,False,False,False,False,True,1
23/01/2024,19:00:00,CNR6793040,117461,0,Area-13,Area-8,3.71,22.64,0,Unknown,0,Unknown,0,Unknown,1661.77,42.27,4.5,4.9,True,False,False,False,False,False,True,19
17/01/2024,7:00:00,CNR9390804,642637,1,Area-43,Area-48,12.15,23.75,0,Unknown,0,Unknown,0,Unknown,324.65,20.48,4.1,4.8,False,False,False,False,False,False,True,7
18/01/2024,14:00:00,CNR1973220,294485,1,Area-39,Area-8,10.39,15.75,0,Unknown,0,Unknown,1,Other Issue,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,14
20/01/2024,15:00:00,CNR3547442,414989,0,Area-50,Area-30,15.68,14.09,0,Unknown,0,Unknown,0,Unknown,1758.21,37.7,3.6,4.3,True,False,False,False,False,False,True,15
23/01/2024,23:00:00,CNR0190894,815909,0,Area-35,Area-34,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,23
06/01/2024,5:00:00,CNR8305288,423776,1,Area-42,Area-25,7.15,21.84,0,Unknown,0,Unknown,0,Unknown,1258.87,47.84,3.9,4.9,False,False,False,False,False,False,True,5
12/01/2024,4:00:00,CNR2206946,240243,1,Area-33,Area-13,10.31,24.62,0,Unknown,0,Unknown,0,Unknown,1391.37,31.35,4.1,4.4,False,False,False,False,False,False,True,4
11/01/2024,1:00:00,CNR4824574,707475,0,Area-48,Area-42,3.28,14.04,0,Unknown,0,Unknown,0,Unknown,811.66,37.27,4.3,3.8,True,False,False,False,False,False,True,1
28/01/2024,10:00:00,CNR1819935,459124,0,Area-29,Area-16,10.39,15.75,0,Unknown,0,Unknown,1,Customer Demand,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,10
14/01/2024,23:00:00,CNR8130709,962929,1,Area-23,Area-10,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,23
21/01/2024,12:00:00,CNR0361104,703634,0,Area-35,Area-25,14.11,21.7,0,Unknown,0,Unknown,0,Unknown,473.56,1.58,4.2,4.8,True,False,False,False,False,False,True,12
11/01/2024,7:00:00,CNR9334722,112606,1,Area-48,Area-39,5.84,27.95,0,Unknown,0,Unknown,0,Unknown,150.98,45.12,4.3,4.7,False,False,False,True,False,False,True,7
30/01/2024,8:00:00,CNR8317151,895703,0,Area-5,Area-16,2.4,15.67,0,Unknown,0,Unknown,0,Unknown,1100.93,41.39,4.9,4.7,True,False,False,False,False,False,True,8
16/01/2024,20:00:00,CNR3562717,284011,1,Area-24,Area-2,7.71,20.94,0,Unknown,0,Unknown,0,Unknown,337.78,17.31,4.9,4.9,False,False,False,True,False,False,True,20
30/01/2024,15:00:00,CNR2018013,912085,1,Area-18,Area-42,19.99,16.87,0,Unknown,0,Unknown,0,Unknown,937.98,15.12,4.2,3.6,False,False,False,False,False,False,True,15
26/01/2024,5:00:00,CNR8392591,144071,0,Area-4,Area-23,11.67,15.07,0,Unknown,0,Unknown,0,Unknown,265.02,49.88,4.2,3.8,False,False,False,False,False,False,True,5
12/01/2024,17:00:00,CNR9296206,217552,0,Area-2,Area-18,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,17
04/01/2024,19:00:00,CNR9282804,417409,1,Area-9,Area-15,10.39,15.75,1,Wrong Address,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,19
29/01/2024,2:00:00,CNR6612803,592054,1,Area-6,Area-1,13.98,1.15,0,Unknown,0,Unknown,0,Unknown,1311.53,22.84,3.4,3.5,False,False,False,True,False,False,True,2
22/01/2024,19:00:00,CNR8933248,684597,1,Area-8,Area-48,9.65,19.78,0,Unknown,0,Unknown,0,Unknown,401.95,6.92,3.4,3.1,True,False,False,False,False,False,True,19
17/01/2024,17:00:00,CNR2271536,674638,1,Area-2,Area-8,11.73,1.98,0,Unknown,0,Unknown,0,Unknown,1281.83,13.6,4.2,4.1,True,False,False,False,False,False,True,17
17/01/2024,18:00:00,CNR6725253,352562,1,Area-48,Area-42,2.96,14.55,0,Unknown,0,Unknown,0,Unknown,574.32,22.11,4.2,4.4,False,False,False,False,False,False,True,18
19/01/2024,6:00:00,CNR5319434,855867,1,Area-2,Area-2,8.11,28.49,0,Unknown,0,Unknown,0,Unknown,131.1,26.66,3.9,4.5,False,False,False,False,False,False,True,6
15/01/2024,22:00:00,CNR0951753,161553,1,Area-49,Area-39,11.87,13.51,0,Unknown,0,Unknown,0,Unknown,505.22,14.34,4.3,4.8,False,False,False,True,False,False,True,22
18/01/2024,3:00:00,CNR0706917,235078,0,Area-11,Area-18,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,3
08/01/2024,11:00:00,CNR7238275,933733,1,Area-1,Area-34,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,11
30/01/2024,7:00:00,CNR3543756,594682,0,Area-8,Area-21,9.18,27.2,0,Unknown,0,Unknown,0,Unknown,430.19,6.14,4.9,4.9,False,False,False,True,False,False,True,7
23/01/2024,16:00:00,CNR8786511,186522,0,Area-1,Area-21,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,16
05/01/2024,8:00:00,CNR4519202,972061,1,Area-6,Area-8,7.53,9.61,0,Unknown,0,Unknown,0,Unknown,1857.02,41.79,4.6,3.7,False,False,False,True,False,False,True,8
28/01/2024,9:00:00,CNR9889741,658179,1,Area-49,Area-44,1.12,24.93,0,Unknown,0,Unknown,0,Unknown,1923.54,48.6,4.6,3.3,False,False,False,False,False,False,True,9
01/01/2024,17:00:00,CNR4790069,748391,0,Area-40,Area-11,15.12,25.2,0,Unknown,0,Unknown,0,Unknown,1264.49,4.47,4.1,3.8,True,False,False,False,False,False,True,17
20/01/2024,3:00:00,CNR2664935,916539,1,Area-38,Area-48,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,3
13/01/2024,21:00:00,CNR5261621,798614,1,Area-42,Area-43,5.54,13.4,0,Unknown,0,Unknown,0,Unknown,1534.63,34.57,4.8,4.6,False,False,False,False,False,False,True,21
26/01/2024,5:00:00,CNR2786090,992249,0,Area-22,Area-41,4.27,14.56,0,Unknown,0,Unknown,0,Unknown,1535.9,14.73,4.9,4.9,False,False,False,True,False,False,True,5
19/01/2024,2:00:00,CNR0182915,134183,0,Area-26,Area-39,5.33,17.86,0,Unknown,0,Unknown,0,Unknown,1200.13,31.95,3.3,3.6,False,False,False,False,False,False,True,2
25/01/2024,1:00:00,CNR8454912,921955,1,Area-2,Area-9,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,1
20/01/2024,20:00:00,CNR3527706,127970,1,Area-41,Area-6,11.66,26.35,0,Unknown,0,Unknown,0,Unknown,1253.69,42.61,4.8,3.7,False,False,False,True,False,False,True,20
28/01/2024,0:00:00,CNR9695591,763781,1,Area-13,Area-20,10.39,15.75,0,Unknown,0,Unknown,1,Other Issue,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,0
08/01/2024,17:00:00,CNR3872696,839048,0,Area-19,Area-47,7.39,11.65,0,Unknown,0,Unknown,0,Unknown,243.53,1.03,3.7,4.8,False,False,False,True,False,False,True,17
11/01/2024,18:00:00,CNR2583783,797088,0,Area-21,Area-2,4.14,21.51,0,Unknown,0,Unknown,0,Unknown,1886.47,47.74,3.6,3.1,False,False,False,True,False,False,True,18
21/01/2024,10:00:00,CNR0375922,781295,1,Area-23,Area-5,10.09,6.64,0,Unknown,0,Unknown,0,Unknown,1489.21,19.35,3.4,3.1,True,False,False,False,False,False,True,10
18/01/2024,17:00:00,CNR8438137,625369,0,Area-31,Area-7,19.48,23.01,0,Unknown,0,Unknown,0,Unknown,825.95,41.86,4.1,4.9,False,False,False,False,False,False,True,17
02/01/2024,18:00:00,CNR8928428,169553,1,Area-24,Area-42,11.91,16.45,0,Unknown,0,Unknown,0,Unknown,650.3,35.83,4.0,3.6,False,True,False,False,False,False,True,18
23/01/2024,9:00:00,CNR2974103,409572,1,Area-1,Area-49,2.31,26.9,0,Unknown,0,Unknown,0,Unknown,753.2,6.17,3.3,4.0,False,False,False,False,False,False,True,9
24/01/2024,1:00:00,CNR5062520,433078,0,Area-15,Area-13,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,1
10/01/2024,22:00:00,CNR3405321,178732,0,Area-47,Area-30,16.75,29.1,0,Unknown,0,Unknown,0,Unknown,101.81,5.98,3.7,3.4,False,False,False,True,False,False,True,22
01/01/2024,11:00:00,CNR0689795,352937,0,Area-20,Area-2,19.8,26.58,0,Unknown,0,Unknown,0,Unknown,1360.06,41.16,3.7,3.8,False,False,False,False,False,False,True,11
26/01/2024,10:00:00,CNR4888894,229380,1,Area-37,Area-32,12.04,21.54,0,Unknown,0,Unknown,0,Unknown,1209.37,6.77,3.2,4.2,False,False,False,True,False,False,True,10
14/01/2024,15:00:00,CNR6477410,666854,1,Area-6,Area-26,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,15
04/01/2024,2:00:00,CNR4465258,981630,0,Area-12,Area-23,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,2
12/01/2024,14:00:00,CNR9200105,701956,0,Area-18,Area-46,10.39,15.75,0,Unknown,1,The customer was coughing/sick,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,14
24/01/2024,23:00:00,CNR2249146,831422,0,Area-20,Area-28,3.37,16.72,0,Unknown,0,Unknown,0,Unknown,1241.24,33.13,4.5,3.3,False,False,False,True,False,False,True,23
08/01/2024,23:00:00,CNR0386926,181363,0,Area-41,Area-41,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,23
29/01/2024,11:00:00,CNR0158353,281441,0,Area-49,Area-15,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,11
29/01/2024,15:00:00,CNR9443750,971615,1,Area-13,Area-49,15.01,7.79,0,Unknown,0,Unknown,0,Unknown,1574.53,29.32,3.7,4.8,False,True,False,False,False,False,True,15
03/01/2024,18:00:00,CNR0554814,380129,0,Area-26,Area-44,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,18
06/01/2024,16:00:00,CNR4219644,406378,0,Area-44,Area-15,1.17,26.13,0,Unknown,0,Unknown,0,Unknown,1733.4,29.39,4.4,4.2,True,False,False,False,False,False,True,16
16/01/2024,21:00:00,CNR1307802,150025,0,Area-46,Area-43,19.54,22.31,0,Unknown,0,Unknown,0,Unknown,1065.2,22.52,4.3,3.4,False,False,False,False,False,False,True,21
08/01/2024,11:00:00,CNR3842277,343583,1,Area-31,Area-35,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,11
29/01/2024,15:00:00,CNR1378286,905092,1,Area-3,Area-26,10.39,15.75,0,Unknown,1,More than permitted people in there,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,15
29/01/2024,9:00:00,CNR3323335,119912,1,Area-32,Area-8,5.29,5.08,0,Unknown,0,Unknown,0,Unknown,265.59,19.42,4.2,4.6,False,False,False,True,False,False,True,9
19/01/2024,22:00:00,CNR9512361,490060,1,Area-3,Area-4,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,22
27/01/2024,8:00:00,CNR9853362,846240,0,Area-46,Area-42,9.92,28.82,0,Unknown,0,Unknown,0,Unknown,1191.19,15.47,4.2,4.2,True,False,False,False,False,False,True,8
15/01/2024,23:00:00,CNR4057390,268454,0,Area-6,Area-40,2.77,21.5,0,Unknown,0,Unknown,0,Unknown,1370.51,30.92,4.2,3.4,False,False,False,True,False,False,True,23
16/01/2024,8:00:00,CNR2963702,575339,0,Area-21,Area-42,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,8
26/01/2024,15:00:00,CNR4442441,616521,1,Area-4,Area-48,3.75,6.23,0,Unknown,0,Unknown,0,Unknown,166.19,1.46,3.3,4.3,False,False,False,True,False,False,True,15
20/01/2024,15:00:00,CNR6530050,225842,0,Area-32,Area-1,1.68,13.74,0,Unknown,0,Unknown,0,Unknown,125.9,17.64,3.1,4.0,False,False,False,False,False,False,True,15
13/01/2024,23:00:00,CNR5503972,508270,0,Area-37,Area-16,8.9,23.92,0,Unknown,0,Unknown,0,Unknown,1141.06,7.7,3.1,3.3,False,True,False,False,False,False,True,23
12/01/2024,0:00:00,CNR4068030,820879,1,Area-19,Area-11,10.39,15.75,1,AC is not working,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,0
04/01/2024,8:00:00,CNR6450632,134517,0,Area-14,Area-19,17.34,8.64,0,Unknown,0,Unknown,0,Unknown,1782.28,32.6,4.0,3.9,True,False,False,False,False,False,True,8
05/01/2024,10:00:00,CNR3146480,709114,0,Area-9,Area-28,12.27,6.02,0,Unknown,0,Unknown,0,Unknown,549.8,10.84,4.1,4.2,True,False,False,False,False,False,True,10
08/01/2024,9:00:00,CNR6512381,412199,1,Area-40,Area-14,7.41,13.51,0,Unknown,0,Unknown,0,Unknown,947.55,28.81,4.4,4.0,False,False,False,True,False,False,True,9
08/01/2024,2:00:00,CNR5236676,147883,0,Area-3,Area-32,5.64,6.93,0,Unknown,0,Unknown,0,Unknown,579.5,4.7,4.8,4.7,True,False,False,False,False,False,True,2
09/01/2024,13:00:00,CNR5690050,295038,1,Area-38,Area-43,10.39,15.75,0,Unknown,0,Unknown,1,Other Issue,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,13
20/01/2024,3:00:00,CNR6627808,948218,1,Area-17,Area-43,2.38,4.97,0,Unknown,0,Unknown,0,Unknown,1686.9,20.2,3.9,4.9,True,False,False,False,False,False,True,3
03/01/2024,1:00:00,CNR6687095,521256,0,Area-15,Area-18,11.39,24.91,0,Unknown,0,Unknown,0,Unknown,400.52,3.55,3.9,4.6,True,False,False,False,False,False,True,1
26/01/2024,18:00:00,CNR8692413,261226,1,Area-50,Area-42,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,18
18/01/2024,15:00:00,CNR3905853,200714,0,Area-39,Area-5,18.52,2.36,0,Unknown,0,Unknown,0,Unknown,1447.88,17.28,4.1,4.4,False,True,False,False,False,False,True,15
25/01/2024,11:00:00,CNR8274576,784167,1,Area-50,Area-48,6.06,7.17,0,Unknown,0,Unknown,0,Unknown,1935.43,41.18,3.9,4.5,False,False,False,False,False,False,True,11
30/01/2024,13:00:00,CNR1402127,251246,1,Area-50,Area-9,17.68,28.68,0,Unknown,0,Unknown,0,Unknown,775.37,29.53,4.8,4.3,False,False,False,False,False,False,True,13
25/01/2024,10:00:00,CNR8426054,920031,0,Area-47,Area-26,10.39,15.75,1,AC is not working,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,10
05/01/2024,8:00:00,CNR7825870,805733,0,Area-12,Area-21,10.39,15.75,1,Driver asked to cancel,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,8
05/01/2024,10:00:00,CNR5074150,256381,0,Area-34,Area-14,10.39,15.75,1,Change of plans,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,10
30/01/2024,19:00:00,CNR3422796,126916,1,Area-13,Area-26,1.82,21.32,0,Unknown,0,Unknown,0,Unknown,1272.35,19.45,4.8,3.3,False,False,False,False,False,False,True,19
11/01/2024,17:00:00,CNR2522031,622497,1,Area-40,Area-33,9.92,15.83,0,Unknown,0,Unknown,0,Unknown,1306.61,42.46,4.4,3.8,False,False,False,True,False,False,True,17
25/01/2024,10:00:00,CNR7630381,480673,1,Area-6,Area-13,14.66,26.74,0,Unknown,0,Unknown,0,Unknown,1340.19,13.54,3.7,4.2,False,False,False,True,False,False,True,10
02/01/2024,12:00:00,CNR7724063,130163,1,Area-16,Area-46,10.39,15.75,1,Driver asked to cancel,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,12
05/01/2024,7:00:00,CNR4475719,174942,1,Area-24,Area-21,10.39,15.75,1,Driver asked to cancel,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,7
06/01/2024,11:00:00,CNR8280009,971502,0,Area-2,Area-47,10.39,15.75,1,Driver is not moving towards pickup location,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,11
20/01/2024,4:00:00,CNR7383130,775797,1,Area-47,Area-50,10.39,15.75,0,Unknown,0,Unknown,1,Vehicle Breakdown,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,4
20/01/2024,14:00:00,CNR0621196,433370,0,Area-25,Area-5,10.39,15.75,1,Change of plans,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,14
25/01/2024,11:00:00,CNR6723298,759147,0,Area-36,Area-11,8.56,13.81,0,Unknown,0,Unknown,0,Unknown,268.92,22.62,3.9,4.5,True,False,False,False,False,False,True,11
14/01/2024,8:00:00,CNR0267245,125814,1,Area-1,Area-4,14.82,10.08,0,Unknown,0,Unknown,0,Unknown,1370.49,38.11,3.8,3.0,False,True,False,False,False,False,True,8
15/01/2024,8:00:00,CNR3383866,829060,1,Area-13,Area-47,10.39,15.75,0,Unknown,0,Unknown,1,Customer Demand,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,8
18/01/2024,3:00:00,CNR2670636,726164,1,Area-4,Area-39,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,3
17/01/2024,19:00:00,CNR2514556,732489,0,Area-14,Area-3,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,19
13/01/2024,18:00:00,CNR5499561,119278,1,Area-49,Area-34,7.05,6.43,0,Unknown,0,Unknown,0,Unknown,66.59,24.33,4.6,4.4,False,False,False,True,False,False,True,18
25/01/2024,3:00:00,CNR5620117,313080,1,Area-18,Area-12,10.39,15.75,0,Unknown,0,Unknown,1,Customer Demand,1031.82,25.36,4.0,4.0,False,False,True,False,False,True,False,3
24/01/2024,11:00:00,CNR6446213,764391,0,Area-16,Area-41,1.98,8.19,0,Unknown,0,Unknown,0,Unknown,1379.21,46.34,3.4,3.9,False,False,False,False,False,False,True,11
26/01/2024,17:00:00,CNR5795952,767350,1,Area-15,Area-27,19.62,19.82,0,Unknown,0,Unknown,0,Unknown,101.94,8.48,5.0,3.9,False,False,False,True,False,False,True,17
20/01/2024,13:00:00,CNR8322891,319701,0,Area-3,Area-48,2.07,29.52,0,Unknown,0,Unknown,0,Unknown,1467.98,43.86,3.5,4.5,False,False,False,True,False,False,True,13
18/01/2024,19:00:00,CNR7352568,755453,1,Area-37,Area-45,1.74,22.66,0,Unknown,0,Unknown,0,Unknown,1062.12,6.04,3.7,4.4,False,False,False,False,False,False,True,19
16/01/2024,18:00:00,CNR1120564,170957,1,Area-10,Area-40,3.69,16.23,0,Unknown,0,Unknown,0,Unknown,1265.78,3.95,4.0,3.6,True,False,False,False,False,False,True,18
28/01/2024,8:00:00,CNR5352923,145958,0,Area-29,Area-26,7.63,4.34,0,Unknown,0,Unknown,0,Unknown,935.18,31.12,3.3,3.2,False,False,False,True,False,False,True,8
26/01/2024,8:00:00,CNR0874825,184871,1,Area-19,Area-6,10.39,15.75,1,AC is not working,0,Unknown,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,False,False,False,8
23/01/2024,20:00:00,CNR6360240,389212,0,Area-13,Area-9,7.15,9.13,0,Unknown,0,Unknown,0,Unknown,912.4,38.26,3.5,3.5,False,False,False,False,False,False,True,20
18/01/2024,9:00:00,CNR2405957,763060,0,Area-20,Area-30,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,9
22/01/2024,2:00:00,CNR8351340,661757,0,Area-24,Area-24,7.91,21.52,0,Unknown,0,Unknown,0,Unknown,1963.02,38.71,4.3,4.4,False,False,False,True,False,False,True,2
25/01/2024,17:00:00,CNR3819528,470316,1,Area-7,Area-26,2.0,27.17,0,Unknown,0,Unknown,0,Unknown,1604.3,1.72,4.0,3.8,False,False,False,False,False,False,True,17
17/01/2024,7:00:00,CNR8121375,942593,1,Area-5,Area-21,4.12,7.87,0,Unknown,0,Unknown,0,Unknown,1550.88,1.86,4.0,3.4,False,False,False,True,False,False,True,7
04/01/2024,23:00:00,CNR3616421,158318,1,Area-43,Area-10,6.41,2.43,0,Unknown,0,Unknown,0,Unknown,236.29,18.84,4.5,4.5,True,False,False,False,False,False,True,23
19/01/2024,18:00:00,CNR3361869,541582,0,Area-15,Area-31,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,18
08/01/2024,1:00:00,CNR9842002,865982,0,Area-50,Area-39,10.39,15.75,0,Unknown,1,Personal & Car related issues,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,1
23/01/2024,17:00:00,CNR3644817,355330,1,Area-8,Area-18,6.31,17.78,0,Unknown,0,Unknown,0,Unknown,472.01,42.85,3.9,4.0,False,False,False,False,False,False,True,17
28/01/2024,12:00:00,CNR9144584,557294,1,Area-6,Area-19,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,12
26/01/2024,21:00:00,CNR9514246,699056,0,Area-45,Area-11,5.51,6.65,0,Unknown,0,Unknown,0,Unknown,1787.64,3.0,4.6,4.6,False,True,False,False,False,False,True,21
27/01/2024,23:00:00,CNR3552375,687051,0,Area-41,Area-38,10.39,15.75,0,Unknown,1,Customer related issue,0,Unknown,1031.82,25.36,4.0,4.0,False,False,True,False,True,False,False,23
04/01/2024,11:00:00,CNR6758985,991913,1,Area-15,Area-39,3.17,9.7,0,Unknown,0,Unknown,0,Unknown,1021.88,20.01,4.8,3.6,False,False,False,False,False,False,True,11
